#C  1 position (2theta or chi in degrees)
#C  2 intensity (sum of all counts normed to  average number of pixels)
#C  3 error (sqrt(intensity)) scaled
#C  4 number of contributing pixels
#C  5/6/7 number of frames used/low/high/next
#L TTh       Int          Err      N_pix  good  low  high
  5.287   21526.1133     499.4251    2153    1    0    0    0
  5.302   20261.6895     483.4139    2163    1    0    0    0
  5.318   20947.2734     490.5050    2172    1    0    0    0
  5.332   20891.1484     488.3881    2185    1    0    0    0
  5.347   20357.1895     479.5887    2208    1    0    0    0
  5.363   20351.2383     474.6003    2254    1    0    0    0
  5.378   20969.2891     481.8600    2253    1    0    0    0
  5.392   19856.1133     467.1365    2270    1    0    0    0
  5.407   19922.2168     466.8861    2280    1    0    0    0
  5.422   20141.9512     467.8153    2296    1    0    0    0
  5.438   20875.0039     470.3484    2354    1    0    0    0
  5.452   20452.1563     466.0555    2349    1    0    0    0
  5.468   20492.3457     465.5233    2359    1    0    0    0
  5.483   19932.0234     457.6621    2374    1    0    0    0
  5.497   19145.1152     446.4730    2396    1    0    0    0
  5.512   20067.9102     453.4310    2435    1    0    0    0
  5.528   20286.2051     455.2366    2442    1    0    0    0
  5.542   19606.1035     446.0816    2458    1    0    0    0
  5.557   20424.4609     454.4648    2467    1    0    0    0
  5.573   20221.9668     450.2939    2488    1    0    0    0
  5.588   20380.1406     448.7273    2525    1    0    0    0
  5.602   20336.5430     447.0096    2539    1    0    0    0
  5.617   20315.4746     445.9007    2549    1    0    0    0
  5.632   19998.3379     442.1465    2552    1    0    0    0
  5.648   20319.2012     443.4263    2578    1    0    0    0
  5.662   21494.5391     453.8753    2603    1    0    0    0
  5.677   19448.4668     429.6745    2628    1    0    0    0
  5.692   19666.2363     432.4850    2623    1    0    0    0
  5.707   20075.9551     434.8172    2649    1    0    0    0
  5.722   19949.7598     433.2032    2652    1    0    0    0
  5.738   20189.8691     435.1465    2660    1    0    0    0
  5.752   20432.4746     433.7761    2709    1    0    0    0
  5.767   20140.2344     431.3800    2700    1    0    0    0
  5.782   18731.1094     415.2472    2710    1    0    0    0
  5.798   20085.8984     429.5269    2716    1    0    0    0
  5.812   19734.2383     424.7349    2729    1    0    0    0
  5.827   20296.2090     428.8584    2753    1    0    0    0
  5.843   19232.9414     416.2660    2769    1    0    0    0
  5.858   18449.1348     407.6957    2769    1    0    0    0
  5.872   18878.6523     411.5974    2780    1    0    0    0
  5.887   19828.0332     421.8958    2779    1    0    0    0
  5.903   19647.5664     415.8029    2835    1    0    0    0
  5.918   18701.5938     406.0995    2829    1    0    0    0
  5.932   19504.8613     414.3631    2834    1    0    0    0
  5.947   18668.7695     404.5293    2846    1    0    0    0
  5.963   19910.0273     417.5411    2849    1    0    0    0
  5.977   18377.2246     400.0949    2864    1    0    0    0
  5.992   19230.8340     405.8943    2912    1    0    0    0
  6.008   19306.5195     407.6734    2898    1    0    0    0
  6.023   18177.2188     395.3661    2901    1    0    0    0
  6.037   18184.9590     394.9740    2908    1    0    0    0
  6.052   17769.7559     389.3692    2924    1    0    0    0
  6.067   18680.9766     396.3242    2967    1    0    0    0
  6.082   18351.3008     392.6131    2970    1    0    0    0
  6.097   17973.6758     389.0113    2963    1    0    0    0
  6.113   18222.1074     390.8341    2976    1    0    0    0
  6.128   17898.4434     386.5689    2988    1    0    0    0
  6.142   18338.2852     389.4048    3017    1    0    0    0
  6.157   17561.2969     379.9969    3034    1    0    0    0
  6.173   17687.7793     381.9298    3025    1    0    0    0
  6.187   17681.9238     381.8035    3026    1    0    0    0
  6.202   17448.6953     378.0919    3045    1    0    0    0
  6.218   17113.9355     373.8341    3055    1    0    0    0
  6.233   17555.2012     377.5738    3072    1    0    0    0
  6.247   17064.1367     371.7718    3080    1    0    0    0
  6.262   17284.0859     374.5251    3074    1    0    0    0
  6.277   18051.1113     288.9925    5392    2    0    0    0
  6.293   17401.2227     283.3488    5407    2    0    0    0
  6.307   17892.6426     285.5059    5476    2    0    0    0
  6.323   17899.7813     285.5107    5478    2    0    0    0
  6.338   17731.1191     283.3618    5509    2    0    0    0
  6.352   17760.4492     283.1083    5528    2    0    0    0
  6.367   17368.7363     279.2876    5555    2    0    0    0
  6.383   17863.3574     281.0940    5640    2    0    0    0
  6.397   18008.8203     282.3363    5636    2    0    0    0
  6.412   17877.8750     281.1833    5641    2    0    0    0
