#C  1 position (2theta or chi in degrees)
#C  2 intensity (sum of all counts normed to  average number of pixels)
#C  3 error (sqrt(intensity)) scaled
#C  4 number of contributing pixels
#C  5/6/7 number of frames used/low/high/next
#L TTh       Int          Err      N_pix  good  low  high
  5.287   22468.5195     510.2404    2153    1    0    0    0
  5.302   21868.6895     502.2185    2163    1    0    0    0
  5.318   21490.9395     496.8295    2172    1    0    0    0
  5.332   21385.9121     494.1374    2185    1    0    0    0
  5.347   21829.7402     496.6316    2208    1    0    0    0
  5.363   22612.7969     500.2762    2254    1    0    0    0
  5.378   21770.2090     490.9760    2253    1    0    0    0
  5.392   22288.5586     494.9230    2270    1    0    0    0
  5.407   21939.1309     489.9501    2280    1    0    0    0
  5.422   22220.8691     491.3649    2296    1    0    0    0
  5.438   22033.6777     483.2255    2354    1    0    0    0
  5.452   21517.7188     478.0421    2349    1    0    0    0
  5.468   21807.1992     480.2259    2359    1    0    0    0
  5.483   21249.0898     472.5409    2374    1    0    0    0
  5.497   21158.1035     469.3583    2396    1    0    0    0
  5.512   22110.1074     475.9437    2435    1    0    0    0
  5.528   21014.9453     463.3412    2442    1    0    0    0
  5.542   22248.3105     475.1899    2458    1    0    0    0
  5.557   21681.7402     468.2439    2467    1    0    0    0
  5.573   21849.6758     468.0658    2488    1    0    0    0
  5.588   21578.9180     461.7360    2525    1    0    0    0
  5.602   21587.6465     460.5544    2539    1    0    0    0
  5.617   21228.9277     455.8151    2549    1    0    0    0
  5.632   21673.1934     460.2891    2552    1    0    0    0
  5.648   20767.5566     448.2918    2578    1    0    0    0
  5.662   21756.5137     456.6329    2603    1    0    0    0
  5.677   21976.7148     456.7497    2628    1    0    0    0
  5.692   22446.6055     462.0466    2623    1    0    0    0
  5.707   20766.5605     442.2328    2649    1    0    0    0
  5.722   21646.1426     451.2457    2652    1    0    0    0
  5.738   21487.2520     448.9099    2660    1    0    0    0
  5.752   22700.9512     457.2220    2709    1    0    0    0
  5.767   20873.2578     439.1601    2700    1    0    0    0
  5.782   21449.8203     444.3618    2710    1    0    0    0
  5.798   20924.8125     438.4050    2716    1    0    0    0
  5.812   20605.7383     434.0122    2729    1    0    0    0
  5.827   21912.2168     445.6046    2753    1    0    0    0
  5.843   20317.0723     427.8373    2769    1    0    0    0
  5.858   20154.9160     426.1265    2769    1    0    0    0
  5.872   20981.5137     433.9159    2780    1    0    0    0
  5.887   20226.0234     426.1089    2779    1    0    0    0
  5.903   21032.0469     430.2034    2835    1    0    0    0
  5.918   20591.6289     426.1264    2829    1    0    0    0
  5.932   21004.2461     429.9948    2834    1    0    0    0
  5.947   20635.1934     425.3010    2846    1    0    0    0
  5.963   20447.0859     423.1351    2849    1    0    0    0
  5.977   20444.5156     421.9991    2864    1    0    0    0
  5.992   20013.2988     414.0695    2912    1    0    0    0
  6.008   19429.9121     408.9741    2898    1    0    0    0
  6.023   20114.9785     415.9063    2901    1    0    0    0
  6.037   19955.0195     413.7504    2908    1    0    0    0
  6.052   18890.2715     401.4579    2924    1    0    0    0
  6.067   19566.6289     405.6101    2967    1    0    0    0
  6.082   18908.4863     398.5288    2970    1    0    0    0
  6.097   18658.4785     396.3528    2963    1    0    0    0
  6.113   19222.4375     401.4185    2976    1    0    0    0
  6.128   18460.6191     392.5929    2988    1    0    0    0
  6.142   18779.3066     394.0594    3017    1    0    0    0
  6.157   18879.6387     394.0022    3034    1    0    0    0
  6.173   19018.2793     396.0340    3025    1    0    0    0
  6.187   19325.2773     399.1517    3026    1    0    0    0
  6.202   18401.7969     388.2809    3045    1    0    0    0
  6.218   18553.8809     389.2435    3055    1    0    0    0
  6.233   19531.2695     398.2577    3072    1    0    0    0
  6.247   18500.4805     387.1023    3080    1    0    0    0
  6.262   18382.3867     386.2412    3074    1    0    0    0
  6.277   19169.2188     297.8083    5392    2    0    0    0
  6.293   19139.1133     297.1613    5407    2    0    0    0
  6.307   19731.6328     299.8192    5476    2    0    0    0
  6.323   19305.4668     296.5096    5478    2    0    0    0
  6.338   19649.6758     298.2984    5509    2    0    0    0
  6.352   19821.3086     299.0830    5528    2    0    0    0
  6.367   20025.8672     299.8908    5555    2    0    0    0
  6.383   19693.0977     295.1393    5640    2    0    0    0
  6.397   20092.1582     298.2204    5636    2    0    0    0
  6.412   19004.1152     289.9048    5641    2    0    0    0
  6.427   19480.4023     292.8410    5667    2    0    0    0
  6.443   19691.0137     294.3159    5671    2    0    0    0
  6.457   19961.0820     294.3359    5748    2    0    0    0
  6.472   20252.7207     296.0408    5765    2    0    0    0
  6.488   20070.1270     294.7289    5764    2    0    0    0
  6.503   20955.4824     300.7423    5780    2    0    0    0
  6.517   20526.9805     297.1123    5801    2    0    0    0
  6.532   21329.8281     301.4928    5854    2    0    0    0
