#C  1 position (2theta or chi in degrees)
#C  2 intensity (sum of all counts normed to  average number of pixels)
#C  3 error (sqrt(intensity)) scaled
#C  4 number of contributing pixels
#C  5/6/7 number of frames used/low/high/next
#L TTh       Int          Err      N_pix  good  low  high
  5.287   23586.9531     522.7855    2153    1    0    0    0
  5.302   24458.2539     531.1217    2163    1    0    0    0
  5.318   23851.5566     523.4052    2172    1    0    0    0
  5.332   24600.2012     529.9724    2185    1    0    0    0
  5.347   24784.5781     529.1768    2208    1    0    0    0
  5.363   24068.4863     516.1275    2254    1    0    0    0
  5.378   24699.2402     522.9628    2253    1    0    0    0
  5.392   24360.4043     517.4149    2270    1    0    0    0
  5.407   23225.0410     504.1043    2280    1    0    0    0
  5.422   23552.1504     505.8700    2296    1    0    0    0
  5.438   23851.4629     502.7636    2354    1    0    0    0
  5.452   23498.6504     499.5622    2349    1    0    0    0
  5.468   23092.3496     494.1738    2359    1    0    0    0
  5.483   23797.6270     500.0760    2374    1    0    0    0
  5.497   24120.5430     501.1408    2396    1    0    0    0
  5.512   24359.1855     499.5644    2435    1    0    0    0
  5.528   23226.9199     487.1162    2442    1    0    0    0
  5.542   23359.8984     486.9161    2458    1    0    0    0
  5.557   24205.0234     494.7408    2467    1    0    0    0
  5.573   23910.4688     489.6418    2488    1    0    0    0
  5.588   23698.4082     483.8809    2525    1    0    0    0
  5.602   23381.0645     479.3033    2539    1    0    0    0
  5.617   22976.1406     474.2018    2549    1    0    0    0
  5.632   21971.5957     463.4470    2552    1    0    0    0
  5.648   23385.4004     475.7081    2578    1    0    0    0
  5.662   22796.5957     467.4203    2603    1    0    0    0
  5.677   23396.1094     471.2689    2628    1    0    0    0
  5.692   23412.1836     471.8798    2623    1    0    0    0
  5.707   23088.2070     466.2982    2649    1    0    0    0
  5.722   23250.2363     467.6667    2652    1    0    0    0
  5.738   22898.9531     463.4219    2660    1    0    0    0
  5.752   22889.9629     459.1215    2709    1    0    0    0
  5.767   21774.3496     448.5391    2700    1    0    0    0
  5.782   22218.7090     452.2560    2710    1    0    0    0
  5.798   21958.3633     449.1017    2716    1    0    0    0
  5.812   22731.3418     455.8483    2729    1    0    0    0
  5.827   22940.9473     455.9447    2753    1    0    0    0
  5.843   22267.8418     447.9063    2769    1    0    0    0
  5.858   22123.6738     446.4540    2769    1    0    0    0
  5.872   22448.9434     448.8334    2780    1    0    0    0
  5.887   22798.1348     452.3921    2779    1    0    0    0
  5.903   22471.0000     444.6766    2835    1    0    0    0
  5.918   21910.1934     439.5580    2829    1    0    0    0
  5.932   21651.4688     436.5695    2834    1    0    0    0
  5.947   21481.2773     433.9325    2846    1    0    0    0
  5.963   21712.6016     436.0329    2849    1    0    0    0
  5.977   20971.7285     427.4056    2864    1    0    0    0
  5.992   21448.4707     428.6591    2912    1    0    0    0
  6.008   21698.4316     432.1899    2898    1    0    0    0
  6.023   22286.5547     437.7813    2901    1    0    0    0
  6.037   21049.0273     424.9407    2908    1    0    0    0
  6.052   20686.4375     420.1107    2924    1    0    0    0
  6.067   21513.3164     425.3089    2967    1    0    0    0
  6.082   20777.6094     417.7622    2970    1    0    0    0
  6.097   20271.0195     413.1251    2963    1    0    0    0
  6.113   20123.7813     410.7220    2976    1    0    0    0
  6.128   19750.7500     406.0795    2988    1    0    0    0
  6.142   20677.1816     413.4925    3017    1    0    0    0
  6.157   20717.5547     412.7348    3034    1    0    0    0
  6.173   20053.4609     406.6695    3025    1    0    0    0
  6.187   19873.7168     404.7759    3026    1    0    0    0
  6.202   20560.7852     410.4269    3045    1    0    0    0
  6.218   19995.3672     404.0812    3055    1    0    0    0
  6.233   19941.5645     402.4191    3072    1    0    0    0
  6.247   20481.0469     407.2961    3080    1    0    0    0
  6.262   20180.1582     404.6877    3074    1    0    0    0
  6.277   20589.8203     308.6462    5392    2    0    0    0
  6.293   20735.7148     309.3078    5407    2    0    0    0
  6.307   20770.5586     307.6111    5476    2    0    0    0
  6.323   20981.5684     309.1132    5478    2    0    0    0
  6.338   21017.4707     308.5059    5509    2    0    0    0
  6.352   20561.6445     304.6172    5528    2    0    0    0
  6.367   21076.9570     307.6603    5555    2    0    0    0
  6.383   20688.5273     302.5066    5640    2    0    0    0
  6.397   20813.8613     303.5291    5636    2    0    0    0
  6.412   20649.4824     302.1942    5641    2    0    0    0
  6.427   20836.4746     302.8622    5667    2    0    0    0
  6.443   20782.1934     302.3608    5671    2    0    0    0
  6.457   20972.5293     301.7009    5748    2    0    0    0
  6.472   20594.7969     298.5305    5765    2    0    0    0
  6.488   21282.2012     303.4980    5764    2    0    0    0
  6.503   21745.5391     306.3591    5780    2    0    0    0
  6.517   21133.5547     301.4702    5801    2    0    0    0
  6.532   21922.3809     305.6519    5854    2    0    0    0
  6.547   22660.5313     309.5413    5900    2    0    0    0
  6.563   22473.3066     308.8625    5877    2    0    0    0
